Date,Stock,P/E Ratio,Earnings Per Share (EPS),Dividend Yield,Return on Equity (ROE),Debt-to-Equity Ratio (D/E),Free Cash Flow (FCF)
2022-12-31,HUBB,0.2312253801516371,9.43,1.42,0.2312253801516371,0.6599178279469694,765500000.0
2021-12-31,HUBB,0.17916405058749663,7.28,1.42,0.17916405058749663,0.6864292761682662,603900000.0
2024-12-31,HUM,0.07370992366412214,9.98,1.31,0.07370992366412214,0.7157862595419847,3541000000.0
2023-12-31,HUM,0.15305620464887468,20.0,1.31,0.15305620464887468,0.7167630057803468,4985000000.0
2022-12-31,HUM,0.18326693227091634,22.08,1.31,0.18326693227091634,0.7266671020834694,5724000000.0
2021-12-31,HUM,0.1824004975124378,22.67,1.31,0.1824004975124378,0.7769900497512437,3604000000.0
2023-12-31,HBAN,0.10081124373482148,1.24,3.76,0.10081124373482148,0.6405208494807006,2797000000.0
2022-12-31,HBAN,0.1262196153629237,1.45,3.76,0.1262196153629237,0.6463256443517004,4241000000.0
2021-12-31,HBAN,0.06710887702751724,0.9,3.76,0.06710887702751724,0.3690729128880137,2309000000.0
2024-12-31,HII,0.1178739819974282,13.96,3.08,0.1178739819974282,0.730390055722246,760000000.0
2023-12-31,HII,0.16638162716833618,17.07,3.08,0.16638162716833618,0.6530662106034694,1262000000.0
2022-12-31,HII,0.16595012897678418,14.44,3.08,0.16595012897678418,0.9031241043278877,1050000000.0
2021-12-31,HII,0.19373219373219372,13.5,3.08,0.19373219373219372,1.2435897435897436,1091000000.0
2023-12-31,IBM,0.3329339191408157,8.14,2.65,0.3329339191408157,2.6598766253938666,15741000000.0
2022-12-31,IBM,0.07473569084943492,1.8,2.65,0.07473569084943492,2.461401749908859,12407000000.0
2021-12-31,IBM,0.30379345008200626,6.35,2.65,0.30379345008200626,2.9172530553938945,15564000000.0
2023-12-31,ITW,0.9817397078353254,9.74,2.27,0.9817397078353254,2.7788844621513946,3994000000.0
2022-12-31,ITW,0.9825129533678757,9.77,2.27,0.9825129533678757,2.574158031088083,2760000000.0
2021-12-31,ITW,0.7431724137931035,8.51,2.27,0.7431724137931035,2.1740689655172414,2853000000.0
2024-12-31,IR,0.08238530307495824,2.06,0.09,0.08238530307495824,0.47291482463896256,1545800000.0
2023-12-31,IR,0.07959075205952697,1.9,0.09,0.07959075205952697,0.28263047077822523,1482800000.0
2022-12-31,IR,0.06575828095434873,1.47,0.09,0.06575828095434873,0.3036386176297875,960000000.0
2021-12-31,IR,0.06248958506915514,1.34,0.09,0.06248958506915514,0.3861023162806199,691900000.0
2023-12-31,INTC,0.01599583293872526,0.4,2.24,0.01599583293872526,0.46657827445780853,37221000000.0
2022-12-31,INTC,0.07901560789958885,1.94,2.24,0.07901560789958885,0.4141762716543585,40277000000.0
2021-12-31,INTC,0.2082796070908157,4.86,2.24,0.2082796070908157,0.39951358094579154,49785000000.0
2023-12-31,ICE,0.09207916942100557,4.19,1.11,0.09207916942100557,0.890928179803243,4031000000.0
2022-12-31,ICE,0.06368360785695411,2.58,1.11,0.06368360785695411,0.8093015062098123,4036000000.0
2021-12-31,ICE,0.17869567131974107,7.18,1.11,0.17869567131974107,0.6239816812717425,3575000000.0
2023-12-31,IFF,-0.1755526657997399,-10.05,1.96,-0.1755526657997399,0.7390322359865854,1942000000.0
2022-12-31,IFF,-0.10580572075899179,-7.21,1.96,-0.10580572075899179,0.6642877371849334,903000000.0
2021-12-31,IFF,0.012712266388388198,1.1,1.96,0.012712266388388198,0.5776966132245518,1834000000.0
2020-12-31,IFF,0.05784469096671949,3.21,1.96,0.05784469096671949,0.7483359746434232,906000000.0
2024-12-31,IP,0.06815122965863209,1.57,3.28,0.06815122965863209,0.7161385048329867,2599000000.0
2023-12-31,IP,0.03447037701974865,0.82,3.28,0.03447037701974865,0.7067624177139438,2974000000.0
2022-12-31,IP,0.17700364834647522,4.1,3.28,0.17700364834647522,0.6898905496057433,3105000000.0
2021-12-31,IP,0.19290905086985247,4.47,3.28,0.19290905086985247,0.6402774719224841,2579000000.0
2023-12-31,IVZ,-0.006638077492190497,-0.73,4.72,-0.006638077492190497,0.6196224036827972,1465100000.0
2022-12-31,IVZ,0.060518220539517276,1.49,4.72,0.060518220539517276,0.5625361518641215,896100000.0
2021-12-31,IVZ,0.1051768866402509,2.99,4.72,0.1051768866402509,0.6266859407065141,1186900000.0
2024-12-31,IRM,-0.3580761723796614,0.61,3.37,-0.3580761723796614,-32.53547250964975,3050658000.0
2023-12-31,IRM,0.8704736165709102,0.63,3.37,0.8704736165709102,69.86770014363472,2458664000.0
2022-12-31,IRM,0.8748374348954243,1.9,3.37,0.8748374348954243,20.869432734172285,1811278000.0
2021-12-31,IRM,0.5259862702581454,1.55,3.37,0.5259862702581454,13.672507336860011,1383278000.0
2023-12-31,JBHT,0.17746831075321692,6.97,1.09,0.17746831075321692,0.38405481024953225,3607049000.0
2022-12-31,JBHT,0.2643611485646215,9.21,1.09,0.2643611485646215,0.3441008539400366,3317678000.0
2021-12-31,JBHT,0.24401889014617925,7.14,1.09,0.24401889014617925,0.41735272382975774,2171461000.0
2024-08-31,JBL,0.7990788716177317,11.17,0.21,0.7990788716177317,1.8750719631548647,2500000000.0
2023-08-31,JBL,0.2854152128401954,6.02,0.21,0.2854152128401954,1.1332868108862526,2764000000.0
2022-08-31,JBL,0.40636474908200737,6.9,0.21,0.40636474908200737,1.3916768665850674,3036000000.0
2021-08-31,JBL,0.3258426966292135,4.58,0.21,0.3258426966292135,1.5538389513108615,2592000000.0
2024-06-30,JKHY,0.2072424341769596,5.23,1.34,0.2072424341769596,0.0814171358102959,800464000.0
2023-06-30,JKHY,0.22794138674922754,5.02,1.34,0.22794138674922754,0.17096567630913082,588543000.0
2022-06-30,JKHY,0.2626736816048951,4.94,1.34,0.2626736816048951,0.0832839349084374,696020000.0
2021-06-30,JKHY,0.2360879926506035,4.12,1.34,0.2360879926506035,0.07594452175864023,619966000.0
2024-09-30,J,0.1771840525494525,6.32,1.0,0.1771840525494525,0.6049429526579707,1175787000.0
2023-09-30,J,0.1017040368334703,5.3,1.0,0.1017040368334703,0.5296577261381378,1112249000.0
2022-09-30,J,0.1062760806170768,4.98,1.0,0.1062760806170768,0.687335067530729,602324000.0
2021-09-30,J,0.08030752649687098,3.2,1.0,0.08030752649687098,0.6437937044542286,819090000.0
2024-09-30,JCI,0.10591377810908187,2.52,1.73,0.10591377810908187,0.5897005839234688,2062000000.0
2023-09-30,JCI,0.11175581746751284,2.69,1.73,0.11175581746751284,0.5333333333333333,2302000000.0
2022-09-30,JCI,0.09417260880255716,2.19,1.73,0.09417260880255716,0.5507745266781411,1724000000.0
2021-09-30,JCI,0.09321261815282997,2.27,1.73,0.09321261815282997,0.44072429108302014,3103000000.0
2023-12-31,JNPR,0.0690453402185768,0.95,2.43,0.0690453402185768,0.37832483807064793,1032200000.0
2022-12-31,JNPR,0.1052490447140846,1.43,2.43,0.1052490447140846,0.3841254944023597,202700000.0
2021-12-31,JNPR,0.0585373763580347,0.76,2.43,0.0585373763580347,0.42368366188700224,789700000.0
2023-12-31,K,0.29952755905511813,2.76,2.75,0.29952755905511813,2.0554330708661417,2322000000.0
2022-12-31,K,0.24359299670134485,2.79,2.75,0.24359299670134485,1.8178127378837858,2139000000.0
2021-12-31,K,0.4,4.33,2.75,0.4,2.0776881720430107,2254000000.0
2023-12-31,KVUE,0.14842565337614844,0.9,3.47,0.14842565337614844,0.7516724645437517,3637000000.0
2022-12-31,KVUE,0.10335503254882324,1.092657,3.47,0.10335503254882324,0.0058087130696044065,2900000000.0
2021-12-31,KVUE,0.10186773861463798,1.100069,3.47,0.10186773861463798,0.006323839403892348,629000000.0
2024-12-31,KDP,0.05943983830384028,1.05,2.75,0.05943983830384028,0.7125355772800396,2841000000.0
2023-12-31,KDP,0.08494313756036766,1.55,2.75,0.08494313756036766,0.5773484966505686,1810000000.0
2022-12-31,KDP,0.057151954151078564,1.01,2.75,0.057151954151078564,0.540595399188092,3216000000.0
2021-12-31,KDP,0.08593624859843024,1.5,2.75,0.08593624859843024,0.5312349831811629,3329000000.0
2024-12-31,KEY,-0.008857834507042254,-0.32,4.73,-0.008857834507042254,0.7831756161971831,729000000.0
2023-12-31,KEY,0.0660654505704721,0.88,4.73,0.0660654505704721,1.544510487121678,3045000000.0
2022-12-31,KEY,0.14248550616916902,1.93,4.73,0.14248550616916902,1.8353649472275904,4577000000.0
2021-12-31,KEY,0.1506629168340699,2.63,4.73,0.1506629168340699,0.7249038627102107,1219000000.0
2023-12-31,KMI,0.07889526826371016,1.06,4.24,0.07889526826371016,1.0524318616775556,8808000000.0
2022-12-31,KMI,0.08288335176631319,1.12,4.24,0.08288335176631319,1.0304794743347863,6588000000.0
2021-12-31,KMI,0.05787885669792039,0.78,4.24,0.05787885669792039,1.0774421698082601,6989000000.0
2023-12-31,KKR,0.16327533847734257,4.09,0.52,0.16327533847734257,2.1605599602496977,-1385419000.0
2022-12-31,KKR,-0.027736626043910476,-0.79,0.52,-0.027736626043910476,2.3434465665169077,-5194203000.0
2021-12-31,KKR,0.2691594732025023,7.42,0.52,0.2691594732025023,2.234638239070003,-7074659000.0
2020-12-31,KKR,0.14598932492944064,3.37,0.52,0.14598932492944064,2.450652913817184,-5800307000.0
2024-06-30,KLAC,0.8199605264095421,20.28,0.96,0.8199605264095421,2.0246374462344523,3585959000.0
2023-06-30,KLAC,1.160124503682332,24.15,0.96,1.160124503682332,2.0765907253113536,4011396000.0
2022-06-30,KLAC,2.370431819008942,21.92,0.96,2.370431819008942,4.834124355711024,3620022000.0
2021-06-30,KLAC,0.6153245810429678,13.37,0.96,0.6153245810429678,1.0498212611848692,2416654000.0
2024-12-31,KHC,0.05578936667683237,2.26,5.21,0.05578936667683237,0.4039646233607807,5348000000.0
2023-12-31,KHC,0.05764648871299923,2.31,5.21,0.05764648871299923,0.4044744174776885,4989000000.0
2022-12-31,KHC,0.04854348987222154,1.91,5.21,0.04854348987222154,0.41230124491556763,3385000000.0
2021-12-31,KHC,0.020528216154813584,0.82,5.21,0.020528216154813584,0.44251288084709317,6269000000.0
2024-01-31,KR,0.18631080499354283,2.96,1.97,0.18631080499354283,1.6570813603099441,10692000000.0
2023-01-31,KR,0.22346146186018723,3.06,1.97,0.22346146186018723,2.0326628161720772,7576000000.0
2022-01-31,KR,0.1750952179432924,2.17,1.97,0.1750952179432924,2.1625052898857384,8804000000.0
2021-01-31,KR,0.26994569757727654,3.27,1.97,0.26994569757727654,2.1498538011695905,9680000000.0
2023-12-31,LHX,0.0653876898481215,6.44,2.25,0.0653876898481215,0.6994404476418865,2545000000.0
2022-12-31,LHX,0.0573341251417157,5.49,2.25,0.0573341251417157,0.3803379582141122,2410000000.0
2021-12-31,LHX,0.09608077863946286,9.09,2.25,0.09608077863946286,0.4074845156924999,3029000000.0
2023-12-31,LH,0.05307936507936508,4.77,1.15,0.05307936507936508,0.7560888888888889,1655900000.0
2022-12-31,LH,0.12668621119980983,13.97,1.15,0.12668621119980983,0.618663708575164,2194100000.0
2021-12-31,LH,0.23140343021784415,24.39,1.15,0.23140343021784415,0.6173808086904043,3267800000.0
2024-06-30,LRCX,0.44824552014683844,2.9,1.2,0.44824552014683844,0.5835658813783645,5048939000.0
2023-06-30,LRCX,0.5494319729233443,3.321,1.2,0.5494319729233443,0.6104063349708142,5680506000.0
2022-06-30,LRCX,0.7335166506699354,3.275,1.2,0.7335166506699354,0.7973141419280112,3645708000.0
2021-06-30,LRCX,0.6484712273783396,2.69,1.2,0.6484712273783396,0.8287548024053671,3937259000.0
2024-05-31,LW,0.4058060185703099,4.98,2.85,0.4058060185703099,2.1549949658798524,1727700000.0
2023-05-31,LW,0.7148728123007156,6.95,2.85,0.7148728123007156,2.4733933253029123,1415700000.0
2022-05-31,LW,0.5572815533980583,1.38,2.85,0.5572815533980583,7.629403606102636,708700000.0
2021-05-31,LW,0.6612567623803579,2.16,2.85,0.6612567623803579,5.756346233874324,699900000.0
2024-12-31,LVS,0.5013869625520111,1.96,2.24,0.5013869625520111,4.768377253814147,4784000000.0
2023-12-31,LVS,0.2965031568722681,1.6,2.24,0.2965031568722681,3.4067508499271493,4484000000.0
2022-12-31,LVS,0.4720432878124195,2.4,2.24,0.4720432878124195,4.116980159752641,-164000000.0
2021-12-31,LVS,-0.4814629258517034,-1.26,2.24,-0.4814629258517034,7.412324649298597,596000000.0
2024-12-31,LDOS,0.2842248413417951,9.22,1.23,0.2842248413417951,1.1992293744333635,1541000000.0
2023-12-31,LDOS,0.04736967388716972,1.44,1.23,0.04736967388716972,1.2373244465603428,1372000000.0
2022-12-31,LDOS,0.15933938125145383,4.96,1.23,0.15933938125145383,1.2770411723656665,1121000000.0
2021-12-31,LDOS,0.17548357026334188,5.27,1.23,0.17548357026334188,1.320205080400839,1137000000.0
2024-11-30,LEN,0.1411020434597823,14.31,1.67,0.1411020434597823,0.15031283486786123,2574882000.0
2023-11-30,LEN,0.14817203212079277,13.73,1.67,0.14817203212079277,0.1875057748745479,5279537000.0
2022-11-30,LEN,0.19145349681541876,15.72,1.67,0.19145349681541876,0.2572202236468123,3322882000.0
2021-11-30,LEN,0.21281805113029734,14.27,1.67,0.21281805113029734,0.3064101544813771,2597946000.0
2024-12-31,LII,0.949070806868972,22.54,0.77,0.949070806868972,1.7508821453775583,1109300000.0
2023-12-31,LII,2.068349106203996,16.54,0.77,2.068349106203996,5.353312302839116,986400000.0
2022-12-31,LII,-2.447562776957164,13.88,0.77,-2.447562776957164,-8.615952732644018,403400000.0
2021-12-31,LII,-1.724907063197026,12.39,0.77,-1.724907063197026,-5.3442379182156134,622500000.0
2024-12-31,LLY,0.7461897816390809,11.71,0.65,0.7461897816390809,2.3706287300681366,17221500000.0
2023-12-31,LLY,0.4864879919048636,5.8,0.65,0.4864879919048636,2.341768861575024,11632200000.0
2022-12-31,LLY,0.5863772089616707,6.572215,0.65,0.5863772089616707,1.5247798080715131,10571000000.0
2021-12-31,LLY,0.6216255345687812,5.852967,0.65,0.6216255345687812,1.8804236457590877,9344300000.0
2023-12-31,LIN,0.156067472306143,12.59,1.28,0.156067472306143,0.5114551863041289,13092000000.0
2022-12-31,LIN,0.10360247826521435,8.23,1.28,0.10360247826521435,0.4694463875287299,12037000000.0
2021-12-31,LIN,0.0868854320426933,7.33,1.28,0.0868854320426933,0.3455433178153741,12811000000.0
2024-12-31,LKQ,0.11467508725278378,2.63,2.84,0.11467508725278378,0.9321921223200931,1432000000.0
2023-12-31,LKQ,0.15177557969839467,3.5,2.84,0.15177557969839467,0.9142208529268688,1714000000.0
2022-12-31,LKQ,0.21070970108197323,4.14,2.84,0.21070970108197323,0.7216211259856959,1472000000.0
2021-12-31,LKQ,0.18901593901593902,3.66,2.84,0.18901593901593902,0.7318087318087318,1660000000.0
2024-12-31,LMT,0.8425706616137691,22.31,2.93,0.8425706616137691,3.200694773409127,8657000000.0
2023-12-31,LMT,1.0124359912216532,27.55,2.93,1.0124359912216532,2.5543525969275787,9611000000.0
2022-12-31,LMT,0.6186056550830995,21.66,2.93,0.6186056550830995,1.677854521908051,9472000000.0
2021-12-31,LMT,0.5762387079113058,22.76,2.93,0.5762387079113058,1.0648781823159048,10743000000.0
2023-12-31,L,0.08752661660876387,6.0,0.29,0.08752661660876387,0.5087414546677127,3105000000.0
2022-12-31,L,0.05728622203637884,3.38,0.29,0.05728622203637884,0.6285455432434316,3974000000.0
2021-12-31,L,0.0913143148242486,6.29,0.29,0.0913143148242486,0.5732934284258787,4593000000.0
2020-12-31,L,0.08285479901558655,6.41,0.29,0.08285479901558655,0.5240829719910934,3657000000.0
2024-01-31,LOW,-0.5133554817275747,13.2,1.85,-0.5133554817275747,-2.667441860465116,10104000000.0
2023-01-31,LOW,-0.45159253542865163,10.17,1.85,-0.45159253542865163,-2.665497404237407,10418000000.0
2022-01-31,LOW,-1.752906976744186,12.04,1.85,-1.752906976744186,-6.101328903654485,11966000000.0
2021-01-31,LOW,4.060542797494781,7.75,1.85,4.060542797494781,18.24008350730689,12840000000.0
2023-12-31,LYB,0.1634957463263728,6.46,6.98,0.1634957463263728,1.005491105955143,6473000000.0
2022-12-31,LYB,0.30772889417360283,11.81,6.98,0.30772889417360283,1.044391597304796,8009000000.0
2021-12-31,LYB,0.47309833024118736,16.75,6.98,0.47309833024118736,1.1468207117557767,9654000000.0
2024-12-31,MTB,0.0891583697936404,14.64,2.82,0.0891583697936404,0.46870155372584144,3826000000.0
2023-12-31,MTB,0.10168045405646028,15.79,2.82,0.10168045405646028,0.48970582779982935,4161000000.0
2022-12-31,MTB,0.0786792005687653,11.53,2.82,0.0786792005687653,0.2830002369855439,4788000000.0
2021-12-31,MTB,0.10383499675061811,13.8,2.82,0.10383499675061811,0.19467631995142823,2864000000.0
2023-12-31,MPC,0.3966972627438125,23.63,2.42,0.3966972627438125,1.1678823143746926,16007000000.0
2022-12-31,MPC,0.523759696915028,28.12,2.42,0.523759696915028,1.0069998195922785,18739000000.0
2021-12-31,MPC,0.3715942913836526,15.24,2.42,0.3715942913836526,1.0266351217278487,9848000000.0
2023-12-31,MKTX,0.24765751568458547,6.77,1.58,0.24765751568458547,0.08491715715508077,332707000.0
2022-12-31,MKTX,0.23145464821250344,6.65,1.58,0.23145464821250344,0.07647445686911301,341103000.0
2021-12-31,MKTX,0.19958421083975333,6.85,1.58,0.19958421083975333,0.06162357314169083,386215000.0
2020-12-31,MKTX,0.1974428585830945,7.28,1.58,0.1974428585830945,0.05231950225397145,441802000.0
2024-12-31,MMC,0.304302203567681,8.18,1.37,0.304302203567681,1.6385849198021287,4618000000.0
2023-12-31,MMC,0.30809613649413503,7.53,1.37,0.30809613649413503,1.2661799688294644,4674000000.0
2022-12-31,MMC,0.2899239543726236,6.04,1.37,0.2899239543726236,1.2806083650190114,3935000000.0
2021-12-31,MMC,0.28549368698337724,6.13,1.37,0.28549368698337724,1.1955672631483332,3922000000.0
2024-12-31,MLM,0.21104411298000636,32.41,0.65,0.21104411298000636,0.6139849783137629,2314000000.0
2023-12-31,MLM,0.14550659696290763,18.82,0.65,0.14550659696290763,0.5882499377645009,2178000000.0
2022-12-31,MLM,0.12091207028798549,13.87,0.65,0.12091207028798549,0.7569904469702252,1473000000.0
2021-12-31,MLM,0.10749315257141982,11.22,0.65,0.10749315257141982,0.8468012180007038,1560800000.0
2023-12-31,MAS,-7.2063492063492065,4.02,1.65,-7.2063492063492065,-25.8015873015873,1657000000.0
2022-12-31,MAS,-1.7625,3.63,1.65,-1.7625,-7.177083333333333,1064000000.0
2021-12-31,MAS,-2.2793296089385473,1.62,1.65,-2.2793296089385473,-17.70391061452514,1058000000.0
2023-12-31,MA,1.18804704595186,8.76,0.53,1.18804704595186,1.901121444201313,10277000000.0
2022-12-31,MA,1.5766910130200062,10.22,0.53,1.5766910130200062,2.2265798666243253,12292000000.0
2021-12-31,MA,1.6156732573242891,11.83,0.53,1.6156732573242891,2.2630971280127,13068000000.0
2024-12-31,MTCH,-8.659828146844909,2.02,2.39,-8.659828146844909,-60.46251119244726,983297000.0
2023-12-31,MTCH,-33.330212809494576,2.26,2.39,-33.330212809494576,-196.55422549621446,964203000.0
2022-12-31,MTCH,-1.0057547759638763,1.24,2.39,-1.0057547759638763,-10.65849531087183,574813000.0
2021-12-31,MTCH,-1.3629305733453076,0.93,2.39,-1.3629305733453076,-19.283345356752008,992470000.0
2023-12-31,MCD,-1.6399043686155184,10.04,2.3,-1.6399043686155184,-10.725733536187786,11181500000.0
2022-12-31,MCD,-1.0289169470633308,8.33,2.3,-1.0289169470633308,-8.111903254822268,9286000000.0
2021-12-31,MCD,-1.7996175095622609,11.56,2.3,-1.7996175095622609,-11.281555461113472,11969000000.0
2020-12-31,MCD,-2.16622760800843,11.39,2.3,-2.16622760800843,-13.684931506849315,12221000000.0
2024-03-31,MCK,-1.5230847285641806,22.39,0.44,-1.5230847285641806,-3.7493658041603246,5001000000.0
2023-03-31,MCK,-1.9170705438879914,25.03,0.44,-1.9170705438879914,-3.9283791060850834,5717000000.0
2022-03-31,MCK,-0.4903169014084507,7.23,0.44,-0.4903169014084507,-3.319542253521127,4969000000.0
2021-03-31,MCK,216.14285714285714,-28.26,0.44,216.14285714285714,-447.85714285714283,5183000000.0
2024-04-30,MDT,0.07320667542916318,2.76,3.04,0.07320667542916318,0.4983470745210499,8374000000.0
2023-04-30,MDT,0.07299496921313832,2.82,3.04,0.07299496921313832,0.4732435949730979,7498000000.0
2022-04-30,MDT,0.09588780422827349,3.73,3.04,0.09588780422827349,0.4588685277159331,8714000000.0
2021-04-30,MDT,0.07011744574939721,2.66,3.04,0.07011744574939721,0.5131251458349537,7595000000.0
2023-12-31,MRK,0.009712354647295175,0.14,3.51,0.009712354647295175,0.9327851840025545,16869000000.0
2022-12-31,MRK,0.31569220064795284,5.71,3.51,0.31569220064795284,0.6673262159987824,23483000000.0
2021-12-31,MRK,0.3417399958097633,5.14,3.51,0.3417399958097633,0.8669076052796983,17570000000.0
2024-12-31,META,0.34144231453648494,23.86,0.31,0.34144231453648494,0.2686202686202686,128584000000.0
2023-12-31,META,0.25526219575890524,14.87,0.31,0.25526219575890524,0.2430925519690797,98158000000.0
2022-12-31,META,0.18454734196145187,8.59,0.31,0.18454734196145187,0.21152148146969685,81661000000.0
2021-12-31,META,0.31526517669103693,13.77,0.31,0.31526517669103693,0.111091536607436,76373000000.0
2024-03-31,MCHP,0.2864159331911442,3.48,3.09,0.2864159331911442,0.9060650665384962,3177800000.0
2023-03-31,MCHP,0.34354274134119384,4.02,3.09,0.34354274134119384,0.993521247850651,4107200000.0
2022-03-31,MCHP,0.21807355635475334,2.27,3.09,0.21807355635475334,1.3098323946529145,3212800000.0
2021-03-31,MCHP,0.06546626445073167,0.645,3.09,0.06546626445073167,1.6757977178617602,2009100000.0
2024-08-31,MU,0.017238705102922604,0.7,0.49,0.017238705102922604,0.31036316500853073,16893000000.0
2023-08-31,MU,-0.13220761559383498,-5.34,0.49,-0.13220761559383498,0.3157978241160471,9235000000.0
2022-08-31,MU,0.17406375859097922,7.75,0.49,0.17406375859097922,0.15060011621616207,27248000000.0
2021-08-31,MU,0.13340768898094826,5.14,0.49,0.13340768898094826,0.16570687182755559,22498000000.0
2023-12-31,MAA,0.09042769151143797,4.71,3.6,0.09042769151143797,0.7471603428494032,1478411000.0
2022-12-31,MAA,0.10578516236956002,5.48,3.6,0.10578516236956002,0.7374296354318791,1354655000.0
2021-12-31,MAA,0.08903398994089097,4.61,3.6,0.08903398994089097,0.7533640170518477,1406244000.0
2023-12-31,TAP,0.07190815398605638,4.37,3.07,0.07190815398605638,0.4752046074568051,2750500000.0
2022-12-31,TAP,-0.013814353373208193,-0.81,3.07,-0.013814353373208193,0.5206584868042585,2163400000.0
2021-12-31,TAP,0.0749565852531471,4.62,3.07,0.0749565852531471,0.5371876187849833,2096100000.0
2023-12-31,MDLZ,0.1521100852523966,3.04,2.93,0.1521100852523966,0.7064629099013053,5106000000.0
2022-12-31,MDLZ,0.10106758918275491,1.96,2.93,0.10106758918275491,0.8721868839043262,4814000000.0
2021-12-31,MDLZ,0.17503176620076238,3.62,2.93,0.17503176620076238,0.7039743046731611,5826000000.0
2020-12-31,MDLZ,0.1712089707411258,3.42,2.93,0.1712089707411258,0.6821624832912521,6297000000.0
2023-12-31,MPWR,0.20848132554188198,8.76,1.02,0.20848132554188198,0.0027147149256636417,695791000.0
2022-12-31,MPWR,0.26229861884379857,9.05,1.02,0.26229861884379857,0.0009972420025865965,305517000.0
2020-12-31,MPWR,0.17005711850045574,3.5,1.02,0.17005711850045574,0.0032061262979949036,323413000.0
2024-12-31,MCO,0.5772791023842917,11.26,0.75,0.5772791023842917,2.172791023842917,3155000000.0
2022-12-31,MCO,0.5454545454545454,7.44,0.75,0.5454545454545454,3.1214767764986107,1757000000.0
2021-12-31,MCO,0.8118811881188119,11.78,0.75,0.8118811881188119,2.923725705903924,2144000000.0
2024-12-31,MS,0.1281204849250318,7.95,2.78,0.1281204849250318,2.9702232300906126,4824000000.0
2023-12-31,MS,0.09175266059492317,5.18,2.78,0.09175266059492317,2.790716694602072,-30124000000.0
2022-12-31,MS,0.11013471005881707,6.15,2.78,0.11013471005881707,2.4586932425280357,-3319000000.0
2021-12-31,MS,0.1425821075293292,8.03,2.78,0.1425821075293292,2.3061996756479926,36279000000.0
2023-12-31,MOS,0.09478283510439212,3.5,3.68,0.09478283510439212,0.3250394623358448,3809600000.0
2022-12-31,MOS,0.29721434141323644,10.06,3.68,0.29721434141323644,0.31589600650374133,5183100000.0
2021-12-31,MOS,0.15377071132863704,4.27,3.68,0.15377071132863704,0.41546194396507014,3475600000.0
2020-12-31,MOS,0.06952011188344083,1.75,3.68,0.06952011188344083,0.49592961362640114,2753200000.0
2023-12-31,MSI,-31.125,7.17,0.99,-31.125,-153.25,2080000000.0
2022-12-31,MSI,11.75,7.93,0.99,11.75,56.474137931034484,2079000000.0
2021-12-31,MSI,2.360497237569061,9.93,0.99,2.360497237569061,9.046961325966851,2297000000.0
2020-12-31,MSI,0.9260129183793306,9.23,0.99,0.9260129183793306,3.8467410452143276,2648000000.0
2024-12-31,MSCI,-1.1799271699803298,14.05,1.22,-1.1799271699803298,-4.927642322262731,1616745000.0
2023-12-31,MSCI,-1.5526465197008776,14.39,1.22,-1.5526465197008776,-6.255862680530548,1326880000.0
2022-12-31,MSCI,-0.8637279559491033,10.72,1.22,-0.8637279559491033,-4.6070104422452065,1168264000.0
2021-12-31,MSCI,-4.441159377733732,8.7,1.22,-4.441159377733732,-26.375054292303645,988863000.0
2023-12-31,NDAQ,0.1856137607505864,2.35,1.16,0.1856137607505864,0.9720093823299453,1246000000.0
2022-12-31,NDAQ,0.18289708990408063,2.26,1.16,0.18289708990408063,0.9512274426922451,1858000000.0
2021-12-31,NDAQ,0.09791050295857988,2.08,1.16,0.09791050295857988,1.0050850591715976,1854000000.0
2020-12-31,NDAQ,0.09981234920918595,1.93,1.16,0.09981234920918595,0.8817800017871504,2146000000.0
2024-04-30,NTAP,0.8603839441535777,4.63,2.08,0.8603839441535777,2.3141361256544504,1840000000.0
2023-04-30,NTAP,1.0992234685073339,5.79,2.08,1.0992234685073339,2.3157894736842106,1346000000.0
2022-04-30,NTAP,1.1181384248210025,4.09,2.08,1.1181384248210025,3.5083532219570404,1437000000.0
2021-04-30,NTAP,1.0656934306569343,3.23,2.08,1.0656934306569343,4.0175182481751825,1495000000.0
2024-12-31,NEM,0.11186848436246993,2.92,2.33,0.11186848436246993,0.29978615343491044,9720000000.0
2023-12-31,NEM,-0.08592000551210942,-2.94,2.33,-0.08592000551210942,0.3250766527715575,5420000000.0
2022-12-31,NEM,-0.02216596052495608,-0.54,2.33,-0.02216596052495608,0.31683372946161,5329000000.0
2021-12-31,NEM,0.052947052947052944,1.46,2.33,0.052947052947052944,0.286168377077468,5919000000.0
2024-06-30,NWSA,0.032758620689655175,0.46,0.7,0.032758620689655175,0.4991379310344828,1594000000.0
2023-06-30,NWSA,0.01847718253968254,0.26,0.7,0.01847718253968254,0.5217013888888888,1591000000.0
2022-06-30,NWSA,0.07577231817076137,1.05,0.7,0.07577231817076137,0.505351495986378,1853000000.0
2021-06-30,NWSA,0.0401899890390939,0.56,0.7,0.0401899890390939,0.4350261843867982,1627000000.0
2024-06-30,NWS,0.032758620689655175,0.46,0.62,0.032758620689655175,0.4991379310344828,1594000000.0
2023-06-30,NWS,0.01847718253968254,0.26,0.62,0.01847718253968254,0.5217013888888888,1591000000.0
2022-06-30,NWS,0.07577231817076137,1.05,0.62,0.07577231817076137,0.505351495986378,1853000000.0
2021-06-30,NWS,0.0401899890390939,0.56,0.62,0.0401899890390939,0.4350261843867982,1627000000.0
