Crypto Ticker,Date,Title,Content,URL,Sentiment Score,Sentiment Category
BTC-USD,2025-02-26,Bitcoin sets new 3-month low as analyst eyes $93.5K reclaim 'this week' - Cointelegraph,"<a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxQZ2FBUDlrR0toTFEyem9qcjFTbUROZDBOOVRfeXk0aGRzT1JWbkExRHFBRFRIREZZeFFUNWhJcnQ2cXdpZnFfMFI4eEt4V3JTUEhFbWlXS0MxaURHdWRrRFJDeDBqRWZkalZ5S2hoeGVQU0pkWWxRamc2Z2lWanQxazNsbndZTzNWWHlaSHpkb2xXUmZOd2plSUpVRGsyQQ?oc=5"" target=""_blank"">Bitcoin sets new 3-month low as analyst eyes $93.5K reclaim 'this week'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Cointelegraph</font>",https://news.google.com/rss/articles/CBMingFBVV95cUxQZ2FBUDlrR0toTFEyem9qcjFTbUROZDBOOVRfeXk0aGRzT1JWbkExRHFBRFRIREZZeFFUNWhJcnQ2cXdpZnFfMFI4eEt4V3JTUEhFbWlXS0MxaURHdWRrRFJDeDBqRWZkalZ5S2hoeGVQU0pkWWxRamc2Z2lWanQxazNsbndZTzNWWHlaSHpkb2xXUmZOd2plSUpVRGsyQQ?oc=5,-0.2732,Negative
BTC-USD,2025-02-26,"Bitcoin Tumbles Below $85,000 Amid President Trump's EU Tariff Threats - Benzinga","<a href=""https://news.google.com/rss/articles/CBMiygFBVV95cUxQZXZ3VVFtdjUyS1dHSDFZMV8teHNCOE9nM3dJaURnakEzVlQ5ZXhkYnp1aWdOaWhjMmhQZlpObmtteUxxc3lOR08tM05kY016ODIxbmpocHB5N3VMWGczT19URkNGSllZSnd2bmh0azE1Vk1FSnd3RVJnYXNBay1QTUU0UUM4TG45ekJKdnJxV3R3QkNTVXVVTTRJRHpuNFAtcDd0QVlOLW1hVTYwS1dCd0RXcXdqWVNLalAxYmVaVVNqQTlLTjUxaTlB?oc=5"" target=""_blank"">Bitcoin Tumbles Below $85,000 Amid President Trump's EU Tariff Threats</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Benzinga</font>",https://news.google.com/rss/articles/CBMiygFBVV95cUxQZXZ3VVFtdjUyS1dHSDFZMV8teHNCOE9nM3dJaURnakEzVlQ5ZXhkYnp1aWdOaWhjMmhQZlpObmtteUxxc3lOR08tM05kY016ODIxbmpocHB5N3VMWGczT19URkNGSllZSnd2bmh0azE1Vk1FSnd3RVJnYXNBay1QTUU0UUM4TG45ekJKdnJxV3R3QkNTVXVVTTRJRHpuNFAtcDd0QVlOLW1hVTYwS1dCd0RXcXdqWVNLalAxYmVaVVNqQTlLTjUxaTlB?oc=5,0.0,Neutral
BTC-USD,2025-02-25,Bitcoin enters 'technical bear market' as BTC price drops 20% from all-time high - Cointelegraph,"<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxPcFRvRVFVdURyOFQyMXJLVU1XUGFSNlV4MEVFRmJvc1lLREtjdU9VWGEtbTZWSWdZX1EwV1lpNjNHNmRBS01qWTZkZ0pWbVY3aXBGOHhxa0VtcEJmSE9TX0NzQ0dLT0VJS3MzM0ZGZW9scEdPdlNvcS15Ym9YNzVBM0ZGMzRyc3gyeHJ0cHNRWUxLRkZYYjg1Q0dmUFFkRnc3OTg3eVF6bkE?oc=5"" target=""_blank"">Bitcoin enters 'technical bear market' as BTC price drops 20% from all-time high</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Cointelegraph</font>",https://news.google.com/rss/articles/CBMiqAFBVV95cUxPcFRvRVFVdURyOFQyMXJLVU1XUGFSNlV4MEVFRmJvc1lLREtjdU9VWGEtbTZWSWdZX1EwV1lpNjNHNmRBS01qWTZkZ0pWbVY3aXBGOHhxa0VtcEJmSE9TX0NzQ0dLT0VJS3MzM0ZGZW9scEdPdlNvcS15Ym9YNzVBM0ZGMzRyc3gyeHJ0cHNRWUxLRkZYYjg1Q0dmUFFkRnc3OTg3eVF6bkE?oc=5,0.0,Neutral
BTC-USD,2025-02-18,"BTC/USD: Bitcoin Slips Below $95,000. What Can Bring Back the Crypto Frenzy? - TradingView","<a href=""https://news.google.com/rss/articles/CBMizwFBVV95cUxPNkllTTBDTTNiUDVaYy1zY3pkbk9La0N2SlNENXlNcGhnWFZqNzd5ZWc2VHNXdExQNWNJS0t3SnM1dXJRWnBnOWtpYk9tZzZGckh1R2hJaTNLdnliZHVzVWNhTG4xaHZBZ2ZCaVJGTVg2OTZhMGFscUI2X2RfT1BadXU0S3JKbXowaXcwaDBZQzBFOVVuSFlFTkxCNlkzNXZoQU9TSTJxcHItbFZURnI1a0lZT2ZQUW80cTFoUGpDWWQ1dTlZOVc1UERodFBLb3c?oc=5"" target=""_blank"">BTC/USD: Bitcoin Slips Below $95,000. What Can Bring Back the Crypto Frenzy?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TradingView</font>",https://news.google.com/rss/articles/CBMizwFBVV95cUxPNkllTTBDTTNiUDVaYy1zY3pkbk9La0N2SlNENXlNcGhnWFZqNzd5ZWc2VHNXdExQNWNJS0t3SnM1dXJRWnBnOWtpYk9tZzZGckh1R2hJaTNLdnliZHVzVWNhTG4xaHZBZ2ZCaVJGTVg2OTZhMGFscUI2X2RfT1BadXU0S3JKbXowaXcwaDBZQzBFOVVuSFlFTkxCNlkzNXZoQU9TSTJxcHItbFZURnI1a0lZT2ZQUW80cTFoUGpDWWQ1dTlZOVc1UERodFBLb3c?oc=5,0.0,Neutral
BTC-USD,2025-02-25,"Bitcoin Down 7%, Ethereum, XRP, Dogecoin, Shiba Inu Plunge Over 10% As $1.48 Billion Liquidation Tsunami Hits - Benzinga","<a href=""https://news.google.com/rss/articles/CBMi9wFBVV95cUxOcVpGWldWODMxRWVNT1ZlZTdlb0RyUGlxQzUyYTFvdVhvU3Y0VzF6YlFNOFJNZHZlNV91WjJha1J3U0tZNVFQR0tnOE9qekswbGdMcy1KSENQOGpiTmdtMGpNalRhUWFFM0o4MkhxVkFsQXlmZXg1eE4tUWpRbXhhUHo4bUN6Tkh4NUxoRGE0cWRGNEVoYW1yMFYtUzFDa1RVUDYtNVh0eGxaMGgxMzJGNmJhWFRSdHBuTkFFUUs2VkRTajhXV25hRUhsVkJNNFJBMXpCN1R1S1FWRUVTaEJtWWExU0xDaEpMb1JTaGdCQ2hWaWFEM3Q4?oc=5"" target=""_blank"">Bitcoin Down 7%, Ethereum, XRP, Dogecoin, Shiba Inu Plunge Over 10% As $1.48 Billion Liquidation Tsunami Hits</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Benzinga</font>",https://news.google.com/rss/articles/CBMi9wFBVV95cUxOcVpGWldWODMxRWVNT1ZlZTdlb0RyUGlxQzUyYTFvdVhvU3Y0VzF6YlFNOFJNZHZlNV91WjJha1J3U0tZNVFQR0tnOE9qekswbGdMcy1KSENQOGpiTmdtMGpNalRhUWFFM0o4MkhxVkFsQXlmZXg1eE4tUWpRbXhhUHo4bUN6Tkh4NUxoRGE0cWRGNEVoYW1yMFYtUzFDa1RVUDYtNVh0eGxaMGgxMzJGNmJhWFRSdHBuTkFFUUs2VkRTajhXV25hRUhsVkJNNFJBMXpCN1R1S1FWRUVTaEJtWWExU0xDaEpMb1JTaGdCQ2hWaWFEM3Q4?oc=5,0.0,Neutral
BTC-USD,2025-02-27,MARA Holdings Stock Spikes Over 7% In After-Hours Trading As CEO Assures Commitment To 'Made In USA' Bitcoin Mining - Benzinga,"<a href=""https://news.google.com/rss/articles/CBMihgJBVV95cUxOOE5KTWtsam43aXZhclotMzNuQWtCYmQ4NFItVTJJWlhfbktCWVJGZWNKakRNSFBna20ycUtaR1lsZExweWRpOWlUZlMydXJjQ1c1dXBpN3k0SDI2TnFUVERPRndUZzQwTDBYVURvYUNkeUltT2w5dkFSUEVzdEhnRHhPNkhmeW9naEF5MXp5QmFnbWhFRnV2bGtsdDRvelRtZ1BwNzV1VGgxV25hQjhyOXdfS0lFUW1WVFloSUdndExVMDM0WWxhcWN6LVJzbXZCUk9BcGREQkN3VHNGaEZBTlpvQ29STUlFaWRVTTJySTJ2dTVnREJMVUZjQ3RGVF9QX1B5SzhR?oc=5"" target=""_blank"">MARA Holdings Stock Spikes Over 7% In After-Hours Trading As CEO Assures Commitment To 'Made In USA' Bitcoin Mining</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Benzinga</font>",https://news.google.com/rss/articles/CBMihgJBVV95cUxOOE5KTWtsam43aXZhclotMzNuQWtCYmQ4NFItVTJJWlhfbktCWVJGZWNKakRNSFBna20ycUtaR1lsZExweWRpOWlUZlMydXJjQ1c1dXBpN3k0SDI2TnFUVERPRndUZzQwTDBYVURvYUNkeUltT2w5dkFSUEVzdEhnRHhPNkhmeW9naEF5MXp5QmFnbWhFRnV2bGtsdDRvelRtZ1BwNzV1VGgxV25hQjhyOXdfS0lFUW1WVFloSUdndExVMDM0WWxhcWN6LVJzbXZCUk9BcGREQkN3VHNGaEZBTlpvQ29STUlFaWRVTTJySTJ2dTVnREJMVUZjQ3RGVF9QX1B5SzhR?oc=5,0.5994,Positive
BTC-USD,2025-03-01,Senator Lummis Discusses Political Shifts Favoring Bitcoin at Investor Week - Blockchain.News,"<a href=""https://news.google.com/rss/articles/CBMirgFBVV95cUxNTHNBbks4R01BT2RyVGpvbXA2ZHNsOHFjOVdIMlloMFplaldhdDdpVEJ2cFZTenkxTXQ0NjFJZXBlbWhCRlo5NTlfOFFqZzJaSDU5a1NESVM4a1JDOWt5dmdWNFg4VFRwd213TkZPMkotMGNDbXZ4V0JYMGp5djhBNjBVTG92Ymc2LURhZ0kwTDhXVm9XLUtTM1hBVjNWU0RFX293SXUwcktnZTNObHc?oc=5"" target=""_blank"">Senator Lummis Discusses Political Shifts Favoring Bitcoin at Investor Week</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Blockchain.News</font>",https://news.google.com/rss/articles/CBMirgFBVV95cUxNTHNBbks4R01BT2RyVGpvbXA2ZHNsOHFjOVdIMlloMFplaldhdDdpVEJ2cFZTenkxTXQ0NjFJZXBlbWhCRlo5NTlfOFFqZzJaSDU5a1NESVM4a1JDOWt5dmdWNFg4VFRwd213TkZPMkotMGNDbXZ4V0JYMGp5djhBNjBVTG92Ymc2LURhZ0kwTDhXVm9XLUtTM1hBVjNWU0RFX293SXUwcktnZTNObHc?oc=5,0.4215,Positive
BTC-USD,2025-02-03,Bitcoin flips positive after U.S.-Mexico deal to delay tariffs (BTC-USD:Cryptocurrency) - Seeking Alpha,"<a href=""https://news.google.com/rss/articles/CBMiogFBVV95cUxNejZVSFlMWTd6WVA1ODBpaTZpWmtvOWFpcnBoRnJSTDJEVjZ3U3pxSFQxMEpFTUYxU25QQ2RiaEVpOHpCemJWa2UyRmhhTEgwcXFmMzM2TUVybDR2Rl8xN2wtZUptUG5DYk5zUUotajFHUThyUm5uRHk0NllIWGhCRk80ZjNUTk45Q2s5aUxPTDBnU0xhNlpUbmNnMWl0OGp2clE?oc=5"" target=""_blank"">Bitcoin flips positive after U.S.-Mexico deal to delay tariffs (BTC-USD:Cryptocurrency)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Seeking Alpha</font>",https://news.google.com/rss/articles/CBMiogFBVV95cUxNejZVSFlMWTd6WVA1ODBpaTZpWmtvOWFpcnBoRnJSTDJEVjZ3U3pxSFQxMEpFTUYxU25QQ2RiaEVpOHpCemJWa2UyRmhhTEgwcXFmMzM2TUVybDR2Rl8xN2wtZUptUG5DYk5zUUotajFHUThyUm5uRHk0NllIWGhCRk80ZjNUTk45Q2s5aUxPTDBnU0xhNlpUbmNnMWl0OGp2clE?oc=5,0.3182,Positive
BTC-USD,2025-02-14,SA Charts: How did Bitcoin miners do in January? (BTC-USD:Cryptocurrency) - Seeking Alpha,"<a href=""https://news.google.com/rss/articles/CBMijAFBVV95cUxNeTUtMmlfcmpvQ2tIcnotOVZEd3p1TnZnV2dHZU1TbmtleUl3SXdER0c2RDd2VjhTMk0yS204WGhFTGtNQTVEZFNhd3FoTmh6MDNDVXJQYXd1X0xqSHdkV29raEpKajctWnpSeEZ3UFdhMmRFMThRR2c5TFBocFU3QWdOQnFwS1llbzRyMw?oc=5"" target=""_blank"">SA Charts: How did Bitcoin miners do in January? (BTC-USD:Cryptocurrency)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Seeking Alpha</font>",https://news.google.com/rss/articles/CBMijAFBVV95cUxNeTUtMmlfcmpvQ2tIcnotOVZEd3p1TnZnV2dHZU1TbmtleUl3SXdER0c2RDd2VjhTMk0yS204WGhFTGtNQTVEZFNhd3FoTmh6MDNDVXJQYXd1X0xqSHdkV29raEpKajctWnpSeEZ3UFdhMmRFMThRR2c5TFBocFU3QWdOQnFwS1llbzRyMw?oc=5,0.0,Neutral
BTC-USD,2025-02-05,Why is Bitcoin Down Despite David Sacks’ Pro-Crypto Conference? - FX Empire,"<a href=""https://news.google.com/rss/articles/CBMisgFBVV95cUxNek9SRnlTaHdBSnNlNWxzQ1BUeU1WMl9jcHhCbGZRVE9mTW5hbjBXSVlPMW9xN0JpcWVnZDNaOFU1OWItcGpjV0JPZk5fWlVZbnRzS0g2QWhld04tUFU3VFg4X1JHemZQME1SakdDQ2J6ald4WGlEcl93Mk1ZTnM4eFRIU3JoNjJDdlhZVzEyUWdQWmxCY1cwdDdUQ2VGNWZYeElpSlJfUEVfTm9ldlZvSTZR?oc=5"" target=""_blank"">Why is Bitcoin Down Despite David Sacks’ Pro-Crypto Conference?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FX Empire</font>",https://news.google.com/rss/articles/CBMisgFBVV95cUxNek9SRnlTaHdBSnNlNWxzQ1BUeU1WMl9jcHhCbGZRVE9mTW5hbjBXSVlPMW9xN0JpcWVnZDNaOFU1OWItcGpjV0JPZk5fWlVZbnRzS0g2QWhld04tUFU3VFg4X1JHemZQME1SakdDQ2J6ald4WGlEcl93Mk1ZTnM4eFRIU3JoNjJDdlhZVzEyUWdQWmxCY1cwdDdUQ2VGNWZYeElpSlJfUEVfTm9ldlZvSTZR?oc=5,0.0,Neutral
BTC-USD,2025-02-27,Crypt0Kirito Sets New Bitcoin Target at 78k - Blockchain.News,"<a href=""https://news.google.com/rss/articles/CBMigwFBVV95cUxOR1drRUd2Tl8xV0RuYVd2Sm5lZ25WWFNrNEdGeHcwUlRtZ0pHaGM3NDdIakJVT3FDYUJ1V0xOWk0wc3BfUzlPSFFta3YtdHY1MXJhWklQVDlkdnljTHVpZlY5RWlTeUcwWFUteGMyUE9OQ3lnZURjTWRwTU9OeG5BZUlTWQ?oc=5"" target=""_blank"">Crypt0Kirito Sets New Bitcoin Target at 78k</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Blockchain.News</font>",https://news.google.com/rss/articles/CBMigwFBVV95cUxOR1drRUd2Tl8xV0RuYVd2Sm5lZ25WWFNrNEdGeHcwUlRtZ0pHaGM3NDdIakJVT3FDYUJ1V0xOWk0wc3BfUzlPSFFta3YtdHY1MXJhWklQVDlkdnljTHVpZlY5RWlTeUcwWFUteGMyUE9OQ3lnZURjTWRwTU9OeG5BZUlTWQ?oc=5,0.0,Neutral
BTC-USD,2025-02-27,Robert Kiyosaki Purchases Bitcoin Amid Market Dip - Blockchain.News,"<a href=""https://news.google.com/rss/articles/CBMiiwFBVV95cUxPdTJVTXc4QUFZSWszWkM5ejdZOVpLaGVmZ29VR0RrZWJwdWRVS2pXWlZDeWFfUk1DOVNqazZPZWhtZFhQZG54RXQ3MU1hSC1SQkVJNVAxbUNNeXhvSjJISXpkaWZ3dXZHVmR5OGN2TmxrOVdyZnBSOWNrbzJVbTZxdGRsQUUxekFBclZV?oc=5"" target=""_blank"">Robert Kiyosaki Purchases Bitcoin Amid Market Dip</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Blockchain.News</font>",https://news.google.com/rss/articles/CBMiiwFBVV95cUxPdTJVTXc4QUFZSWszWkM5ejdZOVpLaGVmZ29VR0RrZWJwdWRVS2pXWlZDeWFfUk1DOVNqazZPZWhtZFhQZG54RXQ3MU1hSC1SQkVJNVAxbUNNeXhvSjJISXpkaWZ3dXZHVmR5OGN2TmxrOVdyZnBSOWNrbzJVbTZxdGRsQUUxekFBclZV?oc=5,0.0,Neutral
BTC-USD,2025-02-28,"Daily Crypto Signals: Bitcoin Plunges 15% to $83,000, Solana TVL Crashes 40% Amid $800B Market Wipeout - FX Leaders","<a href=""https://news.google.com/rss/articles/CBMi1AFBVV95cUxNLVFMell3ZW0wU1RxeHdHY285dXVINVJrNkxJNVFGSXIzNm54OHdTcUlHR1ZMWEoxckxVaHJsUGpWRmM2VEQ3a0FLaXJiZk9VS1R5dm5QbmNWWXpxMkhaMHdWc1loSG81bEpybHNHSWFjU0diYmM2aEdzYWI2QjBwRWp3djBDSWtyUnJpN0NoZkZ0d1B0QUh0cFh0ZE5vUVQ4aVFZTVBydHBwUktpRDNjaV9tQ2hLbmlNNld5bUdSbk13QVI4S0lmZl8wNmx4RkdaUXZ5Sw?oc=5"" target=""_blank"">Daily Crypto Signals: Bitcoin Plunges 15% to $83,000, Solana TVL Crashes 40% Amid $800B Market Wipeout</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FX Leaders</font>",https://news.google.com/rss/articles/CBMi1AFBVV95cUxNLVFMell3ZW0wU1RxeHdHY285dXVINVJrNkxJNVFGSXIzNm54OHdTcUlHR1ZMWEoxckxVaHJsUGpWRmM2VEQ3a0FLaXJiZk9VS1R5dm5QbmNWWXpxMkhaMHdWc1loSG81bEpybHNHSWFjU0diYmM2aEdzYWI2QjBwRWp3djBDSWtyUnJpN0NoZkZ0d1B0QUh0cFh0ZE5vUVQ4aVFZTVBydHBwUktpRDNjaV9tQ2hLbmlNNld5bUdSbk13QVI4S0lmZl8wNmx4RkdaUXZ5Sw?oc=5,0.0,Neutral
BTC-USD,2025-02-24,Crypto market weakness sparks $86K Bitcoin price target next - Cointelegraph,"<a href=""https://news.google.com/rss/articles/CBMilAFBVV95cUxQc3BEeExrempPc1JTbXZWb2J2RFVaNnNPS2JmeVdJY0NNVndGS252cWh1TjhFUlNhc2lMSnVVNnBsUVlzYXBVRnFic1NURnpTY3drQ3JaRl9KRkhCMmIyMk5RRGdlT1FkWDlXUGVqMEJQeENPbFNTVkVqSjIyVjVoUmkwTm5QNGVmY1BUZklBUDc1UmpW?oc=5"" target=""_blank"">Crypto market weakness sparks $86K Bitcoin price target next</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Cointelegraph</font>",https://news.google.com/rss/articles/CBMilAFBVV95cUxQc3BEeExrempPc1JTbXZWb2J2RFVaNnNPS2JmeVdJY0NNVndGS252cWh1TjhFUlNhc2lMSnVVNnBsUVlzYXBVRnFic1NURnpTY3drQ3JaRl9KRkhCMmIyMk5RRGdlT1FkWDlXUGVqMEJQeENPbFNTVkVqSjIyVjVoUmkwTm5QNGVmY1BUZklBUDc1UmpW?oc=5,-0.4215,Negative
BTC-USD,2025-02-04,Bitcoin behaving like 'even riskier asset' on policy uncertainty - Yahoo Finance,"<a href=""https://news.google.com/rss/articles/CBMiigFBVV95cUxPeVhkeXB3QnYzWXBxNUdtUkNvVEp0M0pGeS1FTXRNOXhEWEhkemVvUFlEd2tiaUlENl9zTWN0blF6dFFlVGZPT1lPNEUtWXNpOUpxVE5nc2hSaGdKYTFnNFFRT3puTnIzZUFpbklidnJDYnhmU1hwWThIWEVrT1dmM1ZZa0NjSGY3VVE?oc=5"" target=""_blank"">Bitcoin behaving like 'even riskier asset' on policy uncertainty</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",https://news.google.com/rss/articles/CBMiigFBVV95cUxPeVhkeXB3QnYzWXBxNUdtUkNvVEp0M0pGeS1FTXRNOXhEWEhkemVvUFlEd2tiaUlENl9zTWN0blF6dFFlVGZPT1lPNEUtWXNpOUpxVE5nc2hSaGdKYTFnNFFRT3puTnIzZUFpbklidnJDYnhmU1hwWThIWEVrT1dmM1ZZa0NjSGY3VVE?oc=5,0.3818,Positive
BTC-USD,2025-02-04,Bitcoin: Exciting Times Are Times To Be Cautious (BTC-USD) - Seeking Alpha,"<a href=""https://news.google.com/rss/articles/CBMikgFBVV95cUxNeTM2dDFHY1RfT21YdzlUYnF4M29GWFcxeVBZVkIxNHJBY3lvOHpwQ2VBQm0tUDBtZmU3MzVrcThDQmoyQnFQWkVaZk1iRlRIMHA1ZUxuSU1OWktwN29SNERXdDhWUFprQm9KdERiMzQ3M3BicWlsWUVRTE5kbTlWZkkyQTNTR05UTlZQWnJMT0Q0dw?oc=5"" target=""_blank"">Bitcoin: Exciting Times Are Times To Be Cautious (BTC-USD)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Seeking Alpha</font>",https://news.google.com/rss/articles/CBMikgFBVV95cUxNeTM2dDFHY1RfT21YdzlUYnF4M29GWFcxeVBZVkIxNHJBY3lvOHpwQ2VBQm0tUDBtZmU3MzVrcThDQmoyQnFQWkVaZk1iRlRIMHA1ZUxuSU1OWktwN29SNERXdDhWUFprQm9KdERiMzQ3M3BicWlsWUVRTE5kbTlWZkkyQTNTR05UTlZQWnJMT0Q0dw?oc=5,0.4215,Positive
BTC-USD,2025-02-07,The U.S. Sovereign Wealth Fund And Bitcoin Hype (BTC-USD) - Seeking Alpha,"<a href=""https://news.google.com/rss/articles/CBMiigFBVV95cUxNdDFpU2h0TENqNy1YN2xBQmpGanVJcFRwM1k1R1Q4V1JYeEExU2EtRjZlM2JHOFdrMkVVRUJkTEVfNm9uMzBuZVJvamhPcWQ4OEpSd21iVzJMZzFqb0dDaENiX2FYd3FaZWhQUEdfS0FjY0dmcEYwYllSYzlNUTBydnRoeG5MMDlJYmc?oc=5"" target=""_blank"">The U.S. Sovereign Wealth Fund And Bitcoin Hype (BTC-USD)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Seeking Alpha</font>",https://news.google.com/rss/articles/CBMiigFBVV95cUxNdDFpU2h0TENqNy1YN2xBQmpGanVJcFRwM1k1R1Q4V1JYeEExU2EtRjZlM2JHOFdrMkVVRUJkTEVfNm9uMzBuZVJvamhPcWQ4OEpSd21iVzJMZzFqb0dDaENiX2FYd3FaZWhQUEdfS0FjY0dmcEYwYllSYzlNUTBydnRoeG5MMDlJYmc?oc=5,0.4939,Positive
BTC-USD,2025-02-28,"Bitcoin, Ethereum, XRP, Dogecoin Rebound From The Brink: Here Are The Key Levels To Watch - Benzinga","<a href=""https://news.google.com/rss/articles/CBMi4gFBVV95cUxOYlJzcVUwU3I5a0tZTUFwdlBObk1EWXdfQzEyWC1Qbm1NNTdjTmNrVWJhWlFsSTVkWnl6VDFrZURuNThaQmhuTU52bmlIVE1UYl9xMnhqdEFrNE1GaGpsZjl1ODVvR2djVlU4UDkxZXY0NmdLOGMzNldxQlk4dTNyUkNSNzVxUmpPODJGNWZORVJqenJzVEpzMWZRTkN1SXplSlA1RjRDbmxaWlFZbTJDdC1UR3hRUWJDMFotRFlOR2N3d3NEX1VtZjZRTVdTVUxDTG1NN0M5b1ZEMmdkbVlRNW5R?oc=5"" target=""_blank"">Bitcoin, Ethereum, XRP, Dogecoin Rebound From The Brink: Here Are The Key Levels To Watch</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Benzinga</font>",https://news.google.com/rss/articles/CBMi4gFBVV95cUxOYlJzcVUwU3I5a0tZTUFwdlBObk1EWXdfQzEyWC1Qbm1NNTdjTmNrVWJhWlFsSTVkWnl6VDFrZURuNThaQmhuTU52bmlIVE1UYl9xMnhqdEFrNE1GaGpsZjl1ODVvR2djVlU4UDkxZXY0NmdLOGMzNldxQlk4dTNyUkNSNzVxUmpPODJGNWZORVJqenJzVEpzMWZRTkN1SXplSlA1RjRDbmxaWlFZbTJDdC1UR3hRUWJDMFotRFlOR2N3d3NEX1VtZjZRTVdTVUxDTG1NN0M5b1ZEMmdkbVlRNW5R?oc=5,0.0,Neutral
ETH-USD,2025-02-28,Ethereum nears 2-year low weekly close — Why $2K ETH price must hold - Cointelegraph,"<a href=""https://news.google.com/rss/articles/CBMihgFBVV95cUxObWlBVjYzT0ltWjJQa0MwNE85UG56aVdHdWZFdnRmcHBqUElzWTJKUXprbktZT3I3cFREaVRXUm4xSUtRQTJPYTVfeUpZZlZfYndSaXNuNTdiZzNyUjBmczExdkdTU092UWs2NVdzUGhsczRUeDlOV3h0eGRCVzM3bTBweVRmdw?oc=5"" target=""_blank"">Ethereum nears 2-year low weekly close — Why $2K ETH price must hold</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Cointelegraph</font>",https://news.google.com/rss/articles/CBMihgFBVV95cUxObWlBVjYzT0ltWjJQa0MwNE85UG56aVdHdWZFdnRmcHBqUElzWTJKUXprbktZT3I3cFREaVRXUm4xSUtRQTJPYTVfeUpZZlZfYndSaXNuNTdiZzNyUjBmczExdkdTU092UWs2NVdzUGhsczRUeDlOV3h0eGRCVzM3bTBweVRmdw?oc=5,-0.2732,Negative
ETH-USD,2025-03-01,Here’s what happened in crypto today - TradingView,"<a href=""https://news.google.com/rss/articles/CBMiogFBVV95cUxQVzdXc1RCdGlrNDJha3Q3b1lXUlBtMkVEbjBVREpvVlVBUDZHcTJTNHZDNF80T0loOUJTaXBVYnlocHhNc05ZTjQ0RUdMZ0lWRTFUWmFLRDE3X3BhWm9DaTA2NktBTko3LUpudzJEZVRRbk1DdE9YSGhyWGlsbDFUbUM2UlFucGd5ODRZdXdyNnF4RDNtR1JtMGFpcTJSRUhCM0E?oc=5"" target=""_blank"">Here’s what happened in crypto today</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TradingView</font>",https://news.google.com/rss/articles/CBMiogFBVV95cUxQVzdXc1RCdGlrNDJha3Q3b1lXUlBtMkVEbjBVREpvVlVBUDZHcTJTNHZDNF80T0loOUJTaXBVYnlocHhNc05ZTjQ0RUdMZ0lWRTFUWmFLRDE3X3BhWm9DaTA2NktBTko3LUpudzJEZVRRbk1DdE9YSGhyWGlsbDFUbUM2UlFucGd5ODRZdXdyNnF4RDNtR1JtMGFpcTJSRUhCM0E?oc=5,0.0,Neutral
ETH-USD,2025-02-27,Crypto Bloodbath: $810 Billion Wiped Out--Bitcoin ETFs See Record Exodus as Market Confidence ... - Yahoo Finance,"<a href=""https://news.google.com/rss/articles/CBMihwFBVV95cUxPVU03MzAtN3lpdW8tdHdub05kWk0yZ0pVcmVFNjVxY184UHhfRkFMWUdYSEhxRzZ3Yk9PNm5JbVlUMDgzV0MtWWY5X3JEQ21qcDRRRkdGcEl2bGpvRTduTkJmLVgxOTdTX1FtMXVJTUNLWklRTFc1WExIRHd5MU02Yk1fekN5UDA?oc=5"" target=""_blank"">Crypto Bloodbath: $810 Billion Wiped Out--Bitcoin ETFs See Record Exodus as Market Confidence ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",https://news.google.com/rss/articles/CBMihwFBVV95cUxPVU03MzAtN3lpdW8tdHdub05kWk0yZ0pVcmVFNjVxY184UHhfRkFMWUdYSEhxRzZ3Yk9PNm5JbVlUMDgzV0MtWWY5X3JEQ21qcDRRRkdGcEl2bGpvRTduTkJmLVgxOTdTX1FtMXVJTUNLWklRTFc1WExIRHd5MU02Yk1fekN5UDA?oc=5,0.5106,Positive
